,Mean Average Reward,Timesteps
0,0.20185660495194577,0
1,0.20185660495194577,10
2,0.20185660495194577,20
3,0.20185660495194577,30
4,0.20185660495194577,40
5,0.20185660495194577,50
6,0.20185660495194577,60
7,0.20185660495194577,70
8,0.20185660495194577,80
9,0.20185660495194577,90
10,0.20185660495194577,100
11,0.20185660495194577,110
12,0.20185660495194577,120
13,0.20185660495194577,130
14,0.20185660495194577,140
15,0.20185660495194577,150
16,0.20185660495194577,160
17,0.20185660495194577,170
18,0.20185660495194577,180
19,0.20185660495194577,190
20,0.20185660495194577,200
21,0.20185660495194577,210
22,0.20185660495194577,220
23,0.20185660495194577,230
24,0.20185660495194577,240
25,0.20185660495194577,250
26,0.20185660495194577,260
27,0.20185660495194577,270
28,0.20185660495194577,280
29,0.20185660495194577,290
30,0.20185660495194577,300
31,0.20185660495194577,310
32,0.20185660495194577,320
33,0.20185660495194577,330
34,0.20185660495194577,340
35,0.20185660495194577,350
36,0.20185660495194577,360
37,0.20185660495194577,370
38,0.20185660495194577,380
39,0.20185660495194577,390
40,0.20185660495194577,400
41,0.20185660495194577,410
42,0.20185660495194577,420
43,0.20185660495194577,430
44,0.20185660495194577,440
45,0.20185660495194577,450
46,0.20185660495194577,460
47,0.20185660495194577,470
48,0.20185660495194577,480
49,0.20185660495194577,490
50,0.20185660495194577,500
51,0.20185660495194577,510
52,0.20185660495194577,520
53,0.20185660495194577,530
54,0.20185660495194577,540
55,0.20185660495194577,550
56,0.20185660495194577,560
57,0.20185660495194577,570
58,0.20185660495194577,580
59,0.20185660495194577,590
60,0.20185660495194577,600
61,0.20185660495194577,610
62,0.20185660495194577,620
63,0.20185660495194577,630
64,0.20185660495194577,640
65,0.20185660495194577,650
66,0.20185660495194577,660
67,0.20185660495194577,670
68,0.20185660495194577,680
69,0.20185660495194577,690
70,0.20185660495194577,700
71,0.20185660495194577,710
72,0.20185660495194577,720
73,0.20185660495194577,730
74,0.20185660495194577,740
75,0.20185660495194577,750
76,0.20185660495194577,760
77,0.20185660495194577,770
78,0.20185660495194577,780
79,0.20185660495194577,790
80,0.20185660495194577,800
81,0.20185660495194577,810
82,0.20185660495194577,820
83,0.20185660495194577,830
84,0.20185660495194577,840
85,0.20185660495194577,850
86,0.20185660495194577,860
87,0.20185660495194577,870
88,0.20185660495194577,880
89,0.20185660495194577,890
90,0.20185660495194577,900
91,0.20185660495194577,910
92,0.20185660495194577,920
93,0.20185660495194577,930
94,0.20185660495194577,940
95,0.20185660495194577,950
96,0.20185660495194577,960
97,0.20185660495194577,970
98,0.20185660495194577,980
99,0.20185660495194577,990
100,0.20185660495194577,1000
101,0.20185660495194577,1010
102,0.20185660495194577,1020
103,0.20185660495194577,1030
104,0.20185660495194577,1040
105,0.20185660495194577,1050
106,0.20185660495194577,1060
107,0.20185660495194577,1070
108,0.20185660495194577,1080
109,0.20185660495194577,1090
110,0.20185660495194577,1100
111,0.20185660495194577,1110
112,0.20185660495194577,1120
113,0.20185660495194577,1130
114,0.20185660495194577,1140
115,0.20185660495194577,1150
116,0.20185660495194577,1160
117,0.20185660495194577,1170
118,0.20185660495194577,1180
119,0.20185660495194577,1190
120,0.20185660495194577,1200
121,0.20185660495194577,1210
122,0.20185660495194577,1220
123,0.20185660495194577,1230
124,0.20185660495194577,1240
125,0.20185660495194577,1250
126,0.20185660495194577,1260
127,0.20185660495194577,1270
128,0.20185660495194577,1280
129,0.20185660495194577,1290
130,0.20185660495194577,1300
131,0.20185660495194577,1310
132,0.20185660495194577,1320
133,0.20185660495194577,1330
134,0.20185660495194577,1340
135,0.20185660495194577,1350
136,0.20185660495194577,1360
137,0.20185660495194577,1370
138,0.20185660495194577,1380
139,0.20185660495194577,1390
140,0.20185660495194577,1400
141,0.20185660495194577,1410
142,0.20185660495194577,1420
143,0.20185660495194577,1430
144,0.20185660495194577,1440
145,0.20185660495194577,1450
146,0.20185660495194577,1460
147,0.20185660495194577,1470
148,0.20185660495194577,1480
149,0.20185660495194577,1490
150,0.20185660495194577,1500
151,0.20185660495194577,1510
152,0.20185660495194577,1520
153,0.20185660495194577,1530
154,0.20185660495194577,1540
155,0.20185660495194577,1550
156,0.20185660495194577,1560
157,0.20185660495194577,1570
158,0.20185660495194577,1580
159,0.20185660495194577,1590
160,0.20185660495194577,1600
161,0.20185660495194577,1610
162,0.20185660495194577,1620
163,0.20185660495194577,1630
164,0.20185660495194577,1640
165,0.20185660495194577,1650
166,0.20185660495194577,1660
167,0.20185660495194577,1670
168,0.20185660495194577,1680
169,0.20185660495194577,1690
170,0.20185660495194577,1700
171,0.20185660495194577,1710
172,0.20185660495194577,1720
173,0.20185660495194577,1730
174,0.20185660495194577,1740
175,0.20185660495194577,1750
176,0.20185660495194577,1760
177,0.20185660495194577,1770
178,0.20185660495194577,1780
179,0.20185660495194577,1790
180,0.20185660495194577,1800
181,0.20185660495194577,1810
182,0.20185660495194577,1820
183,0.20185660495194577,1830
184,0.20185660495194577,1840
185,0.20185660495194577,1850
186,0.20185660495194577,1860
187,0.20185660495194577,1870
188,0.20185660495194577,1880
189,0.20185660495194577,1890
190,0.20185660495194577,1900
191,0.20185660495194577,1910
192,0.20185660495194577,1920
193,0.20185660495194577,1930
194,0.20185660495194577,1940
195,0.20185660495194577,1950
196,0.20185660495194577,1960
197,0.20185660495194577,1970
198,0.20185660495194577,1980
199,0.20185660495194577,1990
200,0.20185660495194577,2000
201,0.20185660495194577,2010
202,0.20185660495194577,2020
203,0.20185660495194577,2030
204,0.20185660495194577,2040
205,0.20185660495194577,2050
206,0.20185660495194577,2060
207,0.20185660495194577,2070
208,0.20185660495194577,2080
209,0.20185660495194577,2090
210,0.20185660495194577,2100
211,0.20185660495194577,2110
212,0.20185660495194577,2120
213,0.20185660495194577,2130
214,0.20185660495194577,2140
215,0.20185660495194577,2150
216,0.20185660495194577,2160
217,0.20185660495194577,2170
218,0.20185660495194577,2180
219,0.20185660495194577,2190
220,0.20185660495194577,2200
221,0.20185660495194577,2210
222,0.20185660495194577,2220
223,0.20185660495194577,2230
224,0.20185660495194577,2240
225,0.20185660495194577,2250
226,0.20185660495194577,2260
227,0.20185660495194577,2270
228,0.20185660495194577,2280
229,0.20185660495194577,2290
230,0.20185660495194577,2300
231,0.20185660495194577,2310
232,0.20185660495194577,2320
233,0.20185660495194577,2330
234,0.20185660495194577,2340
235,0.20185660495194577,2350
236,0.20185660495194577,2360
237,0.20185660495194577,2370
