,Exp Quality,Mean Average Reward,Timesteps
0,0.6302470421609995,0.08522727272727272,0
1,9.494003305077563,0.08522727272727272,200
2,20.239238802148126,0.08522727272727272,400
3,21.992570463658662,0.08522727272727272,600
4,23.281387887828068,0.08522727272727272,800
5,24.782616858828067,0.08522727272727272,1000
6,24.782616858828067,0.08522727272727272,1200
7,24.782616858828067,0.08522727272727272,1400
8,24.782616858828067,0.08522727272727272,1600
9,24.782616858828067,0.08522727272727272,1800
10,24.782616858828067,0.08522727272727272,2000
11,24.782616858828067,0.08522727272727272,2200
12,24.782616858828067,0.08522727272727272,2400
13,24.782616858828067,0.08522727272727272,2600
14,24.782616858828067,0.08522727272727272,2800
15,24.782616858828067,0.08522727272727272,3000
16,24.782616858828067,0.0625,3200
17,24.782616858828067,0.0625,3400
18,24.782616858828067,0.0625,3600
19,24.782616858828067,0.0625,3800
20,24.782616858828067,0.0625,4000
21,24.782616858828067,0.0625,4200
22,24.782616858828067,0.0625,4400
23,24.782616858828067,0.05113636363636364,4600
24,24.782616858828067,0.05113636363636364,4800
25,24.782616858828067,0.05113636363636364,5000
26,24.782616858828067,0.05113636363636364,5200
27,24.782616858828067,0.05113636363636364,5400
28,24.782616858828067,0.05113636363636364,5600
29,24.782616858828067,0.05113636363636364,5800
30,24.782616858828067,0.05113636363636364,6000
31,24.782616858828067,0.05871212121212121,6200
32,24.782616858828067,0.05871212121212121,6400
33,24.782616858828067,0.05871212121212121,6600
34,24.782616858828067,0.05871212121212121,6800
35,24.782616858828067,0.05871212121212121,7000
36,24.782616858828067,0.05871212121212121,7200
37,24.782616858828067,0.05871212121212121,7400
38,24.782616858828067,0.05871212121212121,7600
39,24.782616858828067,0.05871212121212121,7800
40,24.782616858828067,0.05871212121212121,8000
41,24.782616858828067,0.05871212121212121,8200
42,24.782616858828067,0.05871212121212121,8400
43,24.782616858828067,0.05871212121212121,8600
44,24.782616858828067,0.05871212121212121,8800
45,24.782616858828067,0.05871212121212121,9000
46,24.782616858828067,0.05871212121212121,9200
47,24.782616858828067,0.05871212121212121,9400
48,24.782616858828067,0.05871212121212121,9600
49,24.782616858828067,0.05871212121212121,9800
50,24.782616858828067,0.05871212121212121,10000
51,24.782616858828067,0.05871212121212121,10200
52,24.782616858828067,0.07386363636363637,10400
53,24.782616858828067,0.07386363636363637,10600
54,24.782616858828067,0.09978600944510037,10800
55,24.782616858828067,0.09978600944510037,11000
56,24.782616858828067,0.09978600944510037,11200
57,24.782616858828067,0.12641840482749572,11400
58,24.782616858828067,0.12414567755476846,11600
59,24.782616858828067,0.13193788534697626,11800
60,24.782616858828067,0.12436212777121868,12000
61,24.782616858828067,0.12456873934146663,12200
62,24.782616858828067,0.12436212777121868,12400
63,24.782616858828067,0.12436212777121868,12600
64,24.782616858828067,0.12456873934146663,12800
65,24.782616858828067,0.12815000655909747,13000
66,24.782616858828067,0.12815000655909747,13200
67,24.782616858828067,0.12815000655909747,13400
68,24.782616858828067,0.14469860947133673,13600
69,24.782616858828067,0.14903745244654332,13800
70,24.782616858828067,0.1612619703528794,14000
71,24.782616858828067,0.16662592458046996,14200
72,24.782616858828067,0.16662592458046996,14400
73,24.782616858828067,0.16662592458046996,14600
74,24.782616858828067,0.16662592458046996,14800
75,24.782616858828067,0.16662592458046996,15000
76,24.782616858828067,0.16662592458046996,15200
77,24.782616858828067,0.16662592458046996,15400
78,24.782616858828067,0.16662592458046996,15600
79,24.782616858828067,0.16662592458046996,15800
80,24.782616858828067,0.16662592458046996,16000
81,24.782616858828067,0.16662592458046996,16200
82,24.782616858828067,0.16662592458046996,16400
83,24.782616858828067,0.16662592458046996,16600
84,24.782616858828067,0.16662592458046996,16800
85,24.782616858828067,0.16662592458046996,17000
86,24.782616858828067,0.16662592458046996,17200
87,24.782616858828067,0.16662592458046996,17400
88,24.782616858828067,0.16662592458046996,17600
89,24.782616858828067,0.16662592458046996,17800
90,24.782616858828067,0.16662592458046996,18000
91,24.782616858828067,0.16662592458046996,18200
92,24.782616858828067,0.16662592458046996,18400
93,24.782616858828067,0.16662592458046996,18600
94,24.782616858828067,0.16662592458046996,18800
95,24.782616858828067,0.16662592458046996,19000
96,24.782616858828067,0.16662592458046996,19200
97,24.782616858828067,0.16662592458046996,19400
98,24.782616858828067,0.16662592458046996,19600
99,24.782616858828067,0.16662592458046996,19800
100,24.782616858828067,0.16662592458046996,20000
101,24.782616858828067,0.16662592458046996,20200
102,24.782616858828067,0.16662592458046996,20400
103,24.782616858828067,0.16662592458046996,20600
104,24.782616858828067,0.16662592458046996,20800
105,24.782616858828067,0.16662592458046996,21000
106,24.782616858828067,0.16662592458046996,21200
107,24.782616858828067,0.16662592458046996,21400
108,24.782616858828067,0.16662592458046996,21600
109,24.782616858828067,0.16662592458046996,21800
110,24.782616858828067,0.16662592458046996,22000
111,24.782616858828067,0.16662592458046996,22200
112,24.782616858828067,0.16662592458046996,22400
113,24.782616858828067,0.16662592458046996,22600
114,24.782616858828067,0.16662592458046996,22800
115,24.782616858828067,0.16662592458046996,23000
116,24.782616858828067,0.16662592458046996,23200
117,24.782616858828067,0.16662592458046996,23400
118,24.782616858828067,0.16662592458046996,23600
119,24.782616858828067,0.16662592458046996,23800
120,24.782616858828067,0.16662592458046996,24000
121,24.782616858828067,0.09626869342778434,24200
122,24.782616858828067,0.16662592458046996,24400
123,24.782616858828067,0.16662592458046996,24600
124,24.782616858828067,0.16662592458046996,24800
125,24.782616858828067,0.16662592458046996,25000
126,24.782616858828067,0.16662592458046996,25200
127,24.782616858828067,0.16662592458046996,25400
128,24.782616858828067,0.16662592458046996,25600
129,24.782616858828067,0.16662592458046996,25800
130,24.782616858828067,0.16662592458046996,26000
131,24.782616858828067,0.16662592458046996,26200
132,24.782616858828067,0.16662592458046996,26400
133,24.782616858828067,0.16662592458046996,26600
134,24.782616858828067,0.16662592458046996,26800
135,24.782616858828067,0.16662592458046996,27000
136,24.782616858828067,0.16662592458046996,27200
137,24.782616858828067,0.16662592458046996,27400
138,24.782616858828067,0.16662592458046996,27600
139,24.782616858828067,0.16662592458046996,27800
140,24.782616858828067,0.16662592458046996,28000
141,24.782616858828067,0.16662592458046996,28200
142,24.782616858828067,0.16662592458046996,28400
143,24.782616858828067,0.16662592458046996,28600
144,24.782616858828067,0.16662592458046996,28800
145,24.782616858828067,0.16662592458046996,29000
146,24.782616858828067,0.16662592458046996,29200
147,24.782616858828067,0.16662592458046996,29400
148,24.782616858828067,0.16662592458046996,29600
149,24.782616858828067,0.16662592458046996,29800
150,0.6302443776458303,0.022727272727272728,0
151,8.964628164649733,0.022727272727272728,200
152,14.033959260081797,0.022727272727272728,400
153,15.371369718832476,0.022727272727272728,600
154,17.954953414727456,0.022727272727272728,800
155,20.0787359467057,0.022727272727272728,1000
156,20.0787359467057,0.022727272727272728,1200
157,20.0787359467057,0.022727272727272728,1400
158,20.0787359467057,0.022727272727272728,1600
159,20.0787359467057,0.022727272727272728,1800
160,20.0787359467057,0.022727272727272728,2000
161,20.0787359467057,0.045454545454545456,2200
162,20.0787359467057,0.045454545454545456,2400
163,20.0787359467057,0.045454545454545456,2600
164,20.0787359467057,0.045454545454545456,2800
165,20.0787359467057,0.045454545454545456,3000
166,20.0787359467057,0.045454545454545456,3200
167,20.0787359467057,0.045454545454545456,3400
168,20.0787359467057,0.045454545454545456,3600
169,20.0787359467057,0.045454545454545456,3800
170,20.0787359467057,0.045454545454545456,4000
171,20.0787359467057,0.053030303030303025,4200
172,20.0787359467057,0.053030303030303025,4400
173,20.0787359467057,0.053030303030303025,4600
174,20.0787359467057,0.053030303030303025,4800
175,20.0787359467057,0.053030303030303025,5000
176,20.0787359467057,0.045454545454545456,5200
177,20.0787359467057,0.045454545454545456,5400
178,20.0787359467057,0.045454545454545456,5600
179,20.0787359467057,0.045454545454545456,5800
180,20.0787359467057,0.045454545454545456,6000
181,20.0787359467057,0.045454545454545456,6200
182,20.0787359467057,0.045454545454545456,6400
183,20.0787359467057,0.045454545454545456,6600
184,20.0787359467057,0.045454545454545456,6800
185,20.0787359467057,0.045454545454545456,7000
186,20.0787359467057,0.045454545454545456,7200
187,20.0787359467057,0.045454545454545456,7400
188,20.0787359467057,0.045454545454545456,7600
189,20.0787359467057,0.045454545454545456,7800
190,20.0787359467057,0.022727272727272728,8000
191,20.0787359467057,0.045454545454545456,8200
192,20.0787359467057,0.022727272727272728,8400
193,20.0787359467057,0.045454545454545456,8600
194,20.0787359467057,0.045454545454545456,8800
195,20.0787359467057,0.03409090909090909,9000
196,20.0787359467057,0.03409090909090909,9200
197,20.0787359467057,0.045454545454545456,9400
198,20.0787359467057,0.045454545454545456,9600
199,20.0787359467057,0.03409090909090909,9800
200,20.0787359467057,0.045454545454545456,10000
201,20.0787359467057,0.045454545454545456,10200
202,20.0787359467057,0.045454545454545456,10400
203,20.0787359467057,0.045454545454545456,10600
204,20.0787359467057,0.022727272727272728,10800
205,20.0787359467057,0.045454545454545456,11000
206,20.0787359467057,0.045454545454545456,11200
207,20.0787359467057,0.045454545454545456,11400
208,20.0787359467057,0.045454545454545456,11600
209,20.0787359467057,0.045454545454545456,11800
210,20.0787359467057,0.045454545454545456,12000
211,20.0787359467057,0.045454545454545456,12200
212,20.0787359467057,0.045454545454545456,12400
213,20.0787359467057,0.045454545454545456,12600
214,20.0787359467057,0.022727272727272728,12800
215,20.0787359467057,0.022727272727272728,13000
216,20.0787359467057,0.022727272727272728,13200
217,20.0787359467057,0.022727272727272728,13400
218,20.0787359467057,0.022727272727272728,13600
219,20.0787359467057,0.045454545454545456,13800
220,20.0787359467057,0.045454545454545456,14000
221,20.0787359467057,0.045454545454545456,14200
222,20.0787359467057,0.053030303030303025,14400
223,20.0787359467057,0.041666666666666664,14600
224,20.0787359467057,0.045454545454545456,14800
225,20.0787359467057,0.053030303030303025,15000
226,20.0787359467057,0.022727272727272728,15200
227,20.0787359467057,0.022727272727272728,15400
228,20.0787359467057,0.053030303030303025,15600
229,20.0787359467057,0.045454545454545456,15800
230,20.0787359467057,0.0303030303030303,16000
231,20.0787359467057,0.03409090909090909,16200
232,20.0787359467057,0.041666666666666664,16400
233,20.0787359467057,0.045454545454545456,16600
234,20.0787359467057,0.045454545454545456,16800
235,20.0787359467057,0.053030303030303025,17000
236,20.0787359467057,0.022727272727272728,17200
237,20.0787359467057,0.053030303030303025,17400
238,20.0787359467057,0.045454545454545456,17600
239,20.0787359467057,0.022727272727272728,17800
240,20.0787359467057,0.022727272727272728,18000
241,20.0787359467057,0.045454545454545456,18200
242,20.0787359467057,0.0303030303030303,18400
243,20.0787359467057,0.045454545454545456,18600
244,20.0787359467057,0.045454545454545456,18800
245,20.0787359467057,0.022727272727272728,19000
246,20.0787359467057,0.03409090909090909,19200
247,20.0787359467057,0.045454545454545456,19400
248,20.0787359467057,0.03409090909090909,19600
249,20.0787359467057,0.045454545454545456,19800
250,20.0787359467057,0.022727272727272728,20000
251,20.0787359467057,0.045454545454545456,20200
252,20.0787359467057,0.045454545454545456,20400
253,20.0787359467057,0.03409090909090909,20600
254,20.0787359467057,0.022727272727272728,20800
255,20.0787359467057,0.045454545454545456,21000
256,20.0787359467057,0.045454545454545456,21200
257,20.0787359467057,0.03409090909090909,21400
258,20.0787359467057,0.045454545454545456,21600
