,Mean Average Reward,Timesteps
0,0.18718935891067032,0
1,0.18718935891067032,10
2,0.18718935891067032,20
3,0.18718935891067032,30
4,0.18718935891067032,40
5,0.18718935891067032,50
6,0.18718935891067032,60
7,0.18718935891067032,70
8,0.18718935891067032,80
9,0.18718935891067032,90
10,0.18718935891067032,100
11,0.18718935891067032,110
12,0.18718935891067032,120
13,0.18718935891067032,130
14,0.18718935891067032,140
15,0.18718935891067032,150
16,0.18718935891067032,160
17,0.18718935891067032,170
18,0.18718935891067032,180
19,0.18718935891067032,190
20,0.18718935891067032,200
21,0.18718935891067032,210
22,0.18718935891067032,220
23,0.18718935891067032,230
24,0.18718935891067032,240
25,0.18718935891067032,250
26,0.18718935891067032,260
27,0.18718935891067032,270
28,0.18718935891067032,280
29,0.18718935891067032,290
30,0.18718935891067032,300
31,0.18718935891067032,310
32,0.18718935891067032,320
33,0.18718935891067032,330
34,0.18718935891067032,340
35,0.18718935891067032,350
36,0.18718935891067032,360
37,0.18718935891067032,370
38,0.18718935891067032,380
39,0.18718935891067032,390
40,0.18718935891067032,400
41,0.18718935891067032,410
42,0.18718935891067032,420
43,0.18718935891067032,430
44,0.18718935891067032,440
45,0.18718935891067032,450
46,0.18718935891067032,460
47,0.18718935891067032,470
48,0.18718935891067032,480
49,0.18718935891067032,490
50,0.18718935891067032,500
51,0.18718935891067032,510
52,0.18718935891067032,520
53,0.18718935891067032,530
54,0.18718935891067032,540
55,0.18718935891067032,550
56,0.18718935891067032,560
57,0.18718935891067032,570
58,0.18718935891067032,580
59,0.18718935891067032,590
60,0.18718935891067032,600
61,0.18718935891067032,610
62,0.18718935891067032,620
63,0.18718935891067032,630
64,0.18718935891067032,640
65,0.18718935891067032,650
66,0.18718935891067032,660
67,0.18718935891067032,670
68,0.18718935891067032,680
69,0.18718935891067032,690
70,0.18718935891067032,700
71,0.18718935891067032,710
72,0.18718935891067032,720
73,0.18718935891067032,730
74,0.18718935891067032,740
75,0.18718935891067032,750
76,0.18718935891067032,760
77,0.18718935891067032,770
78,0.18718935891067032,780
79,0.18718935891067032,790
80,0.18718935891067032,800
81,0.18718935891067032,810
82,0.18718935891067032,820
83,0.18718935891067032,830
84,0.18718935891067032,840
85,0.18718935891067032,850
86,0.18718935891067032,860
87,0.18718935891067032,870
88,0.18718935891067032,880
89,0.18718935891067032,890
90,0.18718935891067032,900
91,0.18718935891067032,910
92,0.18718935891067032,920
93,0.18718935891067032,930
94,0.18718935891067032,940
95,0.18718935891067032,950
96,0.18718935891067032,960
97,0.18718935891067032,970
98,0.18718935891067032,980
99,0.18718935891067032,990
100,0.18718935891067032,1000
101,0.18718935891067032,1010
102,0.18718935891067032,1020
103,0.18718935891067032,1030
104,0.18718935891067032,1040
105,0.18718935891067032,1050
106,0.18718935891067032,1060
107,0.18718935891067032,1070
108,0.18718935891067032,1080
109,0.18718935891067032,1090
110,0.18718935891067032,1100
111,0.18718935891067032,1110
112,0.18718935891067032,1120
113,0.18718935891067032,1130
114,0.18718935891067032,1140
115,0.18718935891067032,1150
116,0.18718935891067032,1160
117,0.18718935891067032,1170
118,0.18718935891067032,1180
119,0.18718935891067032,1190
120,0.18718935891067032,1200
121,0.18718935891067032,1210
122,0.18718935891067032,1220
123,0.18718935891067032,1230
124,0.18718935891067032,1240
125,0.18718935891067032,1250
126,0.18718935891067032,1260
127,0.18718935891067032,1270
128,0.18718935891067032,1280
129,0.18718935891067032,1290
130,0.18718935891067032,1300
131,0.18718935891067032,1310
132,0.18718935891067032,1320
133,0.18718935891067032,1330
134,0.18718935891067032,1340
135,0.18718935891067032,1350
136,0.18718935891067032,1360
137,0.18718935891067032,1370
138,0.18718935891067032,1380
139,0.18718935891067032,1390
140,0.18718935891067032,1400
141,0.18718935891067032,1410
142,0.18718935891067032,1420
143,0.18718935891067032,1430
144,0.18718935891067032,1440
145,0.18718935891067032,1450
146,0.18718935891067032,1460
147,0.18718935891067032,1470
148,0.18718935891067032,1480
149,0.18718935891067032,1490
150,0.18718935891067032,1500
151,0.18718935891067032,1510
152,0.18718935891067032,1520
153,0.18718935891067032,1530
154,0.18718935891067032,1540
155,0.18718935891067032,1550
156,0.18718935891067032,1560
157,0.18718935891067032,1570
158,0.18718935891067032,1580
159,0.18718935891067032,1590
160,0.18718935891067032,1600
161,0.18718935891067032,1610
162,0.18718935891067032,1620
163,0.18718935891067032,1630
164,0.18718935891067032,1640
165,0.18718935891067032,1650
166,0.18718935891067032,1660
167,0.18718935891067032,1670
168,0.18718935891067032,1680
169,0.18718935891067032,1690
170,0.18718935891067032,1700
171,0.18718935891067032,1710
172,0.18718935891067032,1720
173,0.18718935891067032,1730
174,0.18718935891067032,1740
175,0.18718935891067032,1750
176,0.18718935891067032,1760
177,0.18718935891067032,1770
178,0.18718935891067032,1780
179,0.18718935891067032,1790
180,0.18718935891067032,1800
181,0.18718935891067032,1810
182,0.18718935891067032,1820
183,0.18718935891067032,1830
184,0.18718935891067032,1840
185,0.18718935891067032,1850
186,0.18718935891067032,1860
187,0.18718935891067032,1870
188,0.18718935891067032,1880
189,0.18718935891067032,1890
190,0.18718935891067032,1900
191,0.18718935891067032,1910
192,0.18718935891067032,1920
193,0.18718935891067032,1930
194,0.18718935891067032,1940
195,0.18718935891067032,1950
196,0.18718935891067032,1960
197,0.18718935891067032,1970
198,0.18718935891067032,1980
199,0.18718935891067032,1990
200,0.18718935891067032,2000
201,0.18718935891067032,2010
202,0.18718935891067032,2020
203,0.18718935891067032,2030
204,0.18718935891067032,2040
205,0.18718935891067032,2050
206,0.18718935891067032,2060
207,0.18718935891067032,2070
208,0.18718935891067032,2080
209,0.18718935891067032,2090
210,0.18718935891067032,2100
211,0.18718935891067032,2110
212,0.18718935891067032,2120
213,0.18718935891067032,2130
214,0.18718935891067032,2140
215,0.18718935891067032,2150
216,0.18718935891067032,2160
217,0.18718935891067032,2170
218,0.18718935891067032,2180
219,0.18718935891067032,2190
220,0.18718935891067032,2200
221,0.18718935891067032,2210
222,0.18718935891067032,2220
223,0.18718935891067032,2230
224,0.18718935891067032,2240
225,0.18718935891067032,2250
226,0.18718935891067032,2260
227,0.18718935891067032,2270
228,0.18718935891067032,2280
229,0.18718935891067032,2290
230,0.18718935891067032,2300
231,0.18718935891067032,2310
232,0.18718935891067032,2320
233,0.18718935891067032,2330
234,0.18718935891067032,2340
235,0.18718935891067032,2350
236,0.18718935891067032,2360
237,0.18718935891067032,2370
238,0.18718935891067032,2380
239,0.18718935891067032,2390
240,0.18718935891067032,2400
241,0.18718935891067032,2410
242,0.18718935891067032,2420
243,0.18718935891067032,2430
244,0.18718935891067032,2440
245,0.18718935891067032,2450
246,0.18718935891067032,2460
247,0.18718935891067032,2470
248,0.18718935891067032,2480
249,0.18718935891067032,2490
250,0.18718935891067032,2500
251,0.18718935891067032,2510
252,0.18718935891067032,2520
253,0.18718935891067032,2530
254,0.18718935891067032,2540
255,0.18718935891067032,2550
256,0.18718935891067032,2560
257,0.18718935891067032,2570
258,0.18718935891067032,2580
259,0.18718935891067032,2590
260,0.18718935891067032,2600
261,0.18718935891067032,2610
262,0.18718935891067032,2620
263,0.18718935891067032,2630
264,0.18718935891067032,2640
265,0.18718935891067032,2650
266,0.18718935891067032,2660
267,0.18718935891067032,2670
268,0.18718935891067032,2680
269,0.18718935891067032,2690
270,0.18718935891067032,2700
271,0.18718935891067032,2710
272,0.18718935891067032,2720
273,0.18718935891067032,2730
274,0.18718935891067032,2740
275,0.18718935891067032,2750
276,0.18718935891067032,2760
277,0.18718935891067032,2770
278,0.18718935891067032,2780
279,0.18718935891067032,2790
280,0.18718935891067032,2800
281,0.18718935891067032,2810
282,0.18718935891067032,2820
283,0.18718935891067032,2830
284,0.18718935891067032,2840
285,0.18718935891067032,2850
286,0.18718935891067032,2860
287,0.18718935891067032,2870
288,0.18718935891067032,2880
289,0.18718935891067032,2890
290,0.18718935891067032,2900
291,0.18718935891067032,2910
292,0.18718935891067032,2920
293,0.18718935891067032,2930
294,0.18718935891067032,2940
295,0.18718935891067032,2950
296,0.18718935891067032,2960
297,0.18718935891067032,2970
298,0.18718935891067032,2980
299,0.18718935891067032,2990
300,0.18718935891067032,3000
301,0.18718935891067032,3010
302,0.18718935891067032,3020
303,0.18718935891067032,3030
304,0.18718935891067032,3040
305,0.18718935891067032,3050
306,0.18718935891067032,3060
307,0.18718935891067032,3070
308,0.18718935891067032,3080
309,0.18718935891067032,3090
310,0.18718935891067032,3100
311,0.18718935891067032,3110
312,0.18718935891067032,3120
313,0.18718935891067032,3130
314,0.18718935891067032,3140
315,0.18718935891067032,3150
316,0.18718935891067032,3160
317,0.18718935891067032,3170
318,0.18718935891067032,3180
319,0.18718935891067032,3190
320,0.18718935891067032,3200
321,0.18718935891067032,3210
322,0.18718935891067032,3220
323,0.18718935891067032,3230
324,0.18718935891067032,3240
325,0.18718935891067032,3250
326,0.18718935891067032,3260
327,0.18718935891067032,3270
328,0.18718935891067032,3280
329,0.18718935891067032,3290
330,0.18718935891067032,3300
331,0.18718935891067032,3310
332,0.18718935891067032,3320
333,0.18718935891067032,3330
334,0.18718935891067032,3340
335,0.18718935891067032,3350
336,0.18718935891067032,3360
337,0.18718935891067032,3370
338,0.18718935891067032,3380
339,0.18718935891067032,3390
340,0.18718935891067032,3400
341,0.18718935891067032,3410
342,0.18718935891067032,3420
343,0.18718935891067032,3430
344,0.18718935891067032,3440
345,0.18718935891067032,3450
346,0.18718935891067032,3460
347,0.18718935891067032,3470
348,0.18718935891067032,3480
349,0.18718935891067032,3490
350,0.18718935891067032,3500
351,0.18718935891067032,3510
352,0.18718935891067032,3520
353,0.18718935891067032,3530
354,0.18718935891067032,3540
355,0.18718935891067032,3550
356,0.18718935891067032,3560
357,0.18718935891067032,3570
358,0.18718935891067032,3580
359,0.18718935891067032,3590
360,0.18718935891067032,3600
361,0.18718935891067032,3610
362,0.18718935891067032,3620
363,0.18718935891067032,3630
364,0.18718935891067032,3640
365,0.18718935891067032,3650
366,0.18718935891067032,3660
367,0.18718935891067032,3670
368,0.18718935891067032,3680
369,0.18718935891067032,3690
370,0.18718935891067032,3700
371,0.18718935891067032,3710
372,0.18718935891067032,3720
373,0.18718935891067032,3730
374,0.18718935891067032,3740
375,0.18718935891067032,3750
376,0.18718935891067032,3760
377,0.18718935891067032,3770
378,0.18718935891067032,3780
379,0.18718935891067032,3790
380,0.18718935891067032,3800
381,0.18718935891067032,3810
382,0.18718935891067032,3820
383,0.18718935891067032,3830
384,0.18718935891067032,3840
385,0.18718935891067032,3850
386,0.18718935891067032,3860
387,0.18718935891067032,3870
388,0.18718935891067032,3880
389,0.18718935891067032,3890
390,0.18718935891067032,3900
391,0.18718935891067032,3910
392,0.18718935891067032,3920
393,0.18718935891067032,3930
394,0.18718935891067032,3940
395,0.18718935891067032,3950
396,0.18718935891067032,3960
397,0.18718935891067032,3970
398,0.18718935891067032,3980
399,0.18718935891067032,3990
400,0.18718935891067032,4000
401,0.18718935891067032,4010
402,0.18718935891067032,4020
403,0.18718935891067032,4030
404,0.18718935891067032,4040
405,0.18718935891067032,4050
406,0.18718935891067032,4060
407,0.18718935891067032,4070
408,0.18718935891067032,4080
409,0.18718935891067032,4090
410,0.18718935891067032,4100
411,0.18718935891067032,4110
412,0.18718935891067032,4120
413,0.18718935891067032,4130
414,0.18718935891067032,4140
415,0.18718935891067032,4150
416,0.18718935891067032,4160
417,0.18718935891067032,4170
418,0.18718935891067032,4180
419,0.18718935891067032,4190
420,0.18718935891067032,4200
421,0.18718935891067032,4210
422,0.18718935891067032,4220
423,0.18718935891067032,4230
424,0.18718935891067032,4240
425,0.18718935891067032,4250
426,0.18718935891067032,4260
427,0.18718935891067032,4270
428,0.18718935891067032,4280
429,0.18718935891067032,4290
430,0.18718935891067032,4300
431,0.18718935891067032,4310
432,0.18718935891067032,4320
433,0.18718935891067032,4330
434,0.18718935891067032,4340
435,0.18718935891067032,4350
436,0.18718935891067032,4360
437,0.18718935891067032,4370
438,0.18718935891067032,4380
439,0.18718935891067032,4390
440,0.18718935891067032,4400
441,0.18718935891067032,4410
442,0.18718935891067032,4420
443,0.18718935891067032,4430
444,0.18718935891067032,4440
445,0.18718935891067032,4450
446,0.18718935891067032,4460
447,0.18718935891067032,4470
448,0.18718935891067032,4480
449,0.18718935891067032,4490
450,0.18718935891067032,4500
451,0.18718935891067032,4510
452,0.18718935891067032,4520
453,0.18718935891067032,4530
454,0.18718935891067032,4540
455,0.18718935891067032,4550
456,0.18718935891067032,4560
457,0.18718935891067032,4570
458,0.18718935891067032,4580
459,0.18718935891067032,4590
460,0.18718935891067032,4600
461,0.18718935891067032,4610
462,0.18718935891067032,4620
463,0.18718935891067032,4630
464,0.18718935891067032,4640
465,0.18718935891067032,4650
466,0.18718935891067032,4660
467,0.18718935891067032,4670
468,0.18718935891067032,4680
469,0.18718935891067032,4690
470,0.18718935891067032,4700
471,0.18718935891067032,4710
472,0.18718935891067032,4720
473,0.18718935891067032,4730
474,0.18718935891067032,4740
475,0.18718935891067032,4750
476,0.18718935891067032,4760
477,0.18718935891067032,4770
478,0.18718935891067032,4780
479,0.18718935891067032,4790
480,0.18718935891067032,4800
481,0.18718935891067032,4810
482,0.18718935891067032,4820
483,0.18718935891067032,4830
484,0.18718935891067032,4840
485,0.18718935891067032,4850
486,0.18718935891067032,4860
487,0.18718935891067032,4870
488,0.18718935891067032,4880
489,0.18718935891067032,4890
490,0.18718935891067032,4900
491,0.18718935891067032,4910
492,0.18718935891067032,4920
493,0.18718935891067032,4930
494,0.18718935891067032,4940
495,0.18718935891067032,4950
496,0.18718935891067032,4960
497,0.18718935891067032,4970
498,0.18718935891067032,4980
499,0.18718935891067032,4990
500,0.18718935891067032,5000
501,0.18718935891067032,5010
502,0.18718935891067032,5020
503,0.18718935891067032,5030
504,0.18718935891067032,5040
505,0.18718935891067032,5050
506,0.18718935891067032,5060
507,0.18718935891067032,5070
508,0.18718935891067032,5080
509,0.18718935891067032,5090
510,0.18718935891067032,5100
511,0.18718935891067032,5110
512,0.18718935891067032,5120
513,0.18718935891067032,5130
514,0.18718935891067032,5140
515,0.18718935891067032,5150
516,0.18718935891067032,5160
517,0.18718935891067032,5170
518,0.18718935891067032,5180
519,0.18718935891067032,5190
520,0.18718935891067032,5200
521,0.18718935891067032,5210
522,0.18718935891067032,5220
523,0.18718935891067032,5230
524,0.18718935891067032,5240
525,0.18718935891067032,5250
526,0.18718935891067032,5260
527,0.18718935891067032,5270
528,0.18718935891067032,5280
529,0.18718935891067032,5290
530,0.18718935891067032,5300
531,0.18718935891067032,5310
532,0.18718935891067032,5320
533,0.18718935891067032,5330
534,0.18718935891067032,5340
535,0.18718935891067032,5350
536,0.18718935891067032,5360
537,0.18718935891067032,5370
538,0.18718935891067032,5380
539,0.18718935891067032,5390
540,0.18718935891067032,5400
541,0.18718935891067032,5410
542,0.18718935891067032,5420
543,0.18718935891067032,5430
544,0.18718935891067032,5440
545,0.18718935891067032,5450
546,0.18718935891067032,5460
547,0.18718935891067032,5470
548,0.18718935891067032,5480
549,0.18718935891067032,5490
550,0.18718935891067032,5500
551,0.18718935891067032,5510
552,0.18718935891067032,5520
553,0.18718935891067032,5530
554,0.18718935891067032,5540
555,0.18718935891067032,5550
556,0.18718935891067032,5560
557,0.18718935891067032,5570
558,0.18718935891067032,5580
559,0.18718935891067032,5590
560,0.18718935891067032,5600
561,0.18718935891067032,5610
562,0.18718935891067032,5620
563,0.18718935891067032,5630
564,0.18718935891067032,5640
565,0.18718935891067032,5650
566,0.18718935891067032,5660
567,0.18718935891067032,5670
568,0.18718935891067032,5680
569,0.18718935891067032,5690
570,0.18718935891067032,5700
571,0.18718935891067032,5710
572,0.18718935891067032,5720
573,0.18718935891067032,5730
574,0.18718935891067032,5740
575,0.18718935891067032,5750
576,0.18718935891067032,5760
577,0.18718935891067032,5770
578,0.18718935891067032,5780
579,0.18718935891067032,5790
580,0.18718935891067032,5800
581,0.18718935891067032,5810
582,0.18718935891067032,5820
583,0.18718935891067032,5830
584,0.18718935891067032,5840
585,0.18718935891067032,5850
586,0.18718935891067032,5860
587,0.18718935891067032,5870
588,0.18718935891067032,5880
589,0.18718935891067032,5890
590,0.18718935891067032,5900
591,0.18718935891067032,5910
592,0.18718935891067032,5920
593,0.18718935891067032,5930
594,0.18718935891067032,5940
595,0.18718935891067032,5950
596,0.18718935891067032,5960
597,0.18718935891067032,5970
598,0.18718935891067032,5980
599,0.18718935891067032,5990
600,0.18718935891067032,6000
601,0.18718935891067032,6010
602,0.18718935891067032,6020
603,0.18718935891067032,6030
604,0.18718935891067032,6040
605,0.18718935891067032,6050
606,0.18718935891067032,6060
607,0.18718935891067032,6070
608,0.18718935891067032,6080
