,Exp Quality,Mean Average Reward,Timesteps
0,0.7938809999999996,0.11220950868128286,0
1,22.848566018525,0.08325417688790517,200
2,47.79403182510512,0.08830470830223794,400
3,53.97351158187806,0.08816542756760148,600
4,58.33119512367701,0.0466260007602711,800
5,64.73621447192576,0.0641035811490357,1000
6,64.73621447192576,0.08590925006366182,1200
7,64.73621447192576,0.0905854562104562,1400
8,64.73621447192576,0.08877903705489913,1600
9,64.73621447192576,0.07249961738598103,1800
10,64.73621447192576,0.08833781161367368,2000
11,64.73621447192576,0.10845959595959598,2200
12,64.73621447192576,0.10855418735853517,2400
13,64.73621447192576,0.08984585234585235,2600
14,64.73621447192576,0.12125885857384469,2800
15,64.73621447192576,0.12114309301809302,3000
16,64.73621447192576,0.1394931457431457,3200
17,64.73621447192576,0.1217950126920146,3400
18,64.73621447192576,0.13425324675324674,3600
19,64.73621447192576,0.12616545594486772,3800
20,64.73621447192576,0.1488997113997114,4000
21,64.73621447192576,0.15597363586837637,4200
22,64.73621447192576,0.16327761313556768,4400
23,64.73621447192576,0.15157021009293734,4600
24,64.73621447192576,0.1538157549521186,4800
25,64.73621447192576,0.16442240009313183,5000
26,64.73621447192576,0.15293949183235342,5200
27,64.73621447192576,0.1665623056421282,5400
28,64.73621447192576,0.16722936154754334,5600
29,64.73621447192576,0.1554345591277409,5800
30,64.73621447192576,0.17998228614305548,6000
31,64.73621447192576,0.15726097390998117,6200
32,64.73621447192576,0.1862859351794758,6400
33,64.73621447192576,0.18231072001840024,6600
34,64.73621447192576,0.18284711510104534,6800
35,64.73621447192576,0.18780665837236976,7000
36,64.73621447192576,0.19646391368110275,7200
37,64.73621447192576,0.19483103052621764,7400
38,64.73621447192576,0.1997166951008774,7600
39,64.73621447192576,0.19730103526894965,7800
40,64.73621447192576,0.20175916255461698,8000
41,64.73621447192576,0.19902163159181868,8200
42,64.73621447192576,0.20773363730899613,8400
43,64.73621447192576,0.20998263100535822,8600
44,64.73621447192576,0.19932934058233098,8800
45,64.73621447192576,0.20415182336973772,9000
46,64.73621447192576,0.19024220728766175,9200
47,64.73621447192576,0.21702407441043797,9400
48,64.73621447192576,0.19925737141646224,9600
49,64.73621447192576,0.21778810167847595,9800
50,3.423687640376975e-08,0.025535402097902102,0
51,36.958849335882874,0.022727272727272728,200
52,46.40590642244173,0.023601398601398604,400
53,62.01977641925188,0.027558379120879117,600
54,64.22835336125189,0.0019421487603305783,800
55,64.7286945133297,0.0011544011544011544,1000
56,64.7286945133297,0.01942295293359123,1200
57,64.7286945133297,0.021278791236774428,1400
58,64.7286945133297,0.023291812354312356,1600
59,64.7286945133297,0.01699134199134199,1800
60,64.7286945133297,0.04528743315508021,2000
61,64.7286945133297,0.046862524691344803,2200
62,64.7286945133297,0.08238032644432167,2400
63,64.7286945133297,0.04609733700642791,2600
64,64.7286945133297,0.08079270374184472,2800
65,64.7286945133297,0.06305172215995386,3000
66,64.7286945133297,0.10187108810912636,3200
67,64.7286945133297,0.11229665088556201,3400
68,64.7286945133297,0.11375550849885153,3600
69,64.7286945133297,0.10882282400139541,3800
70,64.7286945133297,0.10970436294052895,4000
71,64.7286945133297,0.1544448606948607,4200
72,64.7286945133297,0.15010002623638988,4400
73,64.7286945133297,0.16002886002886002,4600
74,64.7286945133297,0.1425130425130425,4800
75,64.7286945133297,0.1539067624294897,5000
76,64.7286945133297,0.17395464384100745,5200
77,64.7286945133297,0.15694526433162795,5400
78,64.7286945133297,0.16992269094541815,5600
79,64.7286945133297,0.17716254704891063,5800
80,64.7286945133297,0.17110055348691713,6000
81,64.7286945133297,0.1771292470156106,6200
82,64.7286945133297,0.18760546795306146,6400
83,64.7286945133297,0.1870723435471081,6600
